STOP_ID,STOP_NAME,anear_dist,ROADNAME,ABB,ANODE,BNODE,nnear_dist,NODE,relevancy,off_network
668n0195,Plainfield/Elm/Kenmare,18.731008102,PLAINFIELD RD,11513-11370-1,11513,11370,1386.14953187,11513.0,87,0
668n0200,Plainfield/Garfield/Fieldstone,33.0998506832,PLAINFIELD RD,11513-11370-1,11513,11370,98.6588077867,11370.0,87,0
668n0205,Plainfield/Rodgers,26.5303057263,PLAINFIELD RD,11266-11370-1,11266,11370,864.550547475,11370.0,87,0
668n0210,Plainfield/High Grove,28.6988780832,PLAINFIELD RD,11266-11370-1,11266,11370,1362.66766664,11370.0,87,0
668n0215,Plainfield/Kingswood,29.1128133161,PLAINFIELD RD,11266-11370-1,11266,11370,939.165543348,11266.0,87,0
668n0220,Plainfield/Madison,25.8913078683,PLAINFIELD RD,11266-11370-1,11266,11370,123.855694879,11266.0,87,0
668n0225,Madison/68th St.,23.3075640361,MADISON ST,11260-11266-1,11260,11266,298.081764623,11266.0,100,0
668n0230,Madison/67th Pl.,20.0085740327,MADISON ST,11260-11266-1,11260,11266,715.364642768,11266.0,82,0
668n0235,Madison/Ridgemoor (S),21.3273886946,MADISON ST,11260-11266-1,11260,11266,1144.17306392,11260.0,82,0
668n0240,Madison/Ridgemoor (N),22.579153316,MADISON ST,11260-11266-1,11260,11266,651.692169918,11260.0,82,0
668n0245,Madison/Waterford,15.1882722268,MADISON ST,11260-11266-1,11260,11266,63.7191775338,11260.0,82,0
668n0250,Madison/64th,20.6974825223,MADISON ST,11260-11261-1,11260,11261,308.684480338,11260.0,82,0
668n0255,Madison/Creekside,17.0225676969,MADISON ST,11260-11261-1,11260,11261,248.031291782,11261.0,82,0
668n0260,Madison/63rd,17.5231052189,MADISON ST,11260-11261-1,11260,11261,57.154768175,11261.0,82,0
668n0265,Madison/Norris,23.4106769171,MADISON ST,11262-11261-1,11262,11261,123.728638686,11261.0,82,0
668n0270,Madison/Godair,18.0066415016,MADISON ST,11262-11261-1,11262,11261,589.325461374,11261.0,82,0
668n0280,Madison/Andrew,16.1205256961,MADISON ST,11262-11261-1,11262,11261,1045.07137042,11262.0,82,0
668n0285,Madison/Clubside,18.3206869796,MADISON ST,11262-11261-1,11262,11261,664.054815473,11262.0,82,0
668n0290,Madison/Old Surrey,16.8886498455,MADISON ST,11262-11261-1,11262,11261,200.734524011,11262.0,82,0
668n0295,Madsion/59th,17.9618421632,MADISON ST,11262-11261-1,11262,11261,64.5301139506,11262.0,55,0
668n0300,59th/Old Surrey,16.1488315548,59TH ST,11262-11366-1,11262,11366,509.973178992,11262.0,73,0
668n0305,59th/Grant,15.9316043399,59TH ST,11262-11366-1,11262,11366,1272.77620821,11262.0,73,0
668n0310,Grant/Grant Village,594.007687102,59TH ST,11262-11366-1,11262,11366,1434.61876037,11366.0,20,1
668n0315,Grant/Racquet Club/Kennedy,828.167710983,59TH ST,11262-11366-1,11262,11366,1548.58163478,11366.0,18,1
668n0320,Grant/57th,1279.14818073,59TH ST,11262-11366-1,11262,11366,1834.09316315,11366.0,59,1
668n0325,57th/Foxgate,959.154453576,MADISON ST,11257-11262-1,11257,11262,1629.24862959,11257.0,18,1
668n0330,57th/Madison,60.3521630017,MADISON ST,11257-11262-1,11257,11262,1308.1454801,11257.0,82,0
668n0335,Madison/56th/Bruner,20.0206170465,MADISON ST,11257-11262-1,11257,11262,691.793442141,11257.0,82,0
668n0345,Madison/55th,16.8537466728,MADISON ST,11257-11262-1,11257,11262,67.2197844719,11257.0,82,0
668n0350,Madison/9th,7.7198332207,MADISON ST,11251-11257-1,11251,11257,624.428813093,11257.0,86,0
668n0355,Madison/8th Pl.,8.72174879303,MADISON ST,11251-11257-1,11251,11257,950.384600159,11257.0,82,0
668n0360,Madison/8th St.,7.82260822551,MADISON ST,11251-11257-1,11251,11257,1264.96061627,11257.0,100,0
668n0365,Madison/7th,10.7748297103,MADISON ST,11251-11257-1,11251,11257,1933.84313094,11257.0,86,0
668n0370,Madison/6th,4.24582746142,MADISON ST,11251-11257-1,11251,11257,1717.65041438,11251.0,86,0
668n0375,Madison/4th,2.53067544709,MADISON ST,11251-11257-1,11251,11257,930.475154611,11251.0,86,0
668n0378,Madison/2nd,0.863195503411,MADISON ST,11251-11257-1,11251,11257,421.825493818,11251.0,82,0
668n0380,Madison/Hinsdale,4.98231775556,MADISON ST,11251-11257-1,11251,11257,55.1651748484,11251.0,82,0
668n0385,Hinsdale/Clay,16.1830220859,HINSDALE AVE,11251-11345-1,11251,11345,366.70796456,11251.0,80,0
668n0390,Hinsdale/Vine,22.3039035216,HINSDALE AVE,11251-11345-1,11251,11345,783.774448991,11251.0,88,0
668n0395,Hinsdale/Grant,19.7768136457,HINSDALE AVE,11251-11345-1,11251,11345,1211.52099896,11251.0,80,0
668n0400,Hinsdale/Lincoln,22.2874537837,HINSDALE AVE,11251-11345-1,11251,11345,1081.05399928,11345.0,80,0
668n0415,Hinsdale Metra Station,17.165696472,HINSDALE AVE,11251-11345-1,11251,11345,323.131462928,11345.0,80,0
668s0005,Garfield/79th,67.300852274,79TH ST,11519-11270-1,11519,11270,2658.26188476,11270.0,73,0
668s0010,Garfield/Pine Tree,1035.81682263,79TH ST,11519-11270-1,11519,11270,2848.35665153,11270.0,16,1
668s0015,81st/Garfield,1325.46501268,83RD ST,11524-11272-1,11524,11272,2937.33902817,11524.0,30,1
668s0020,Garfield/81st,1282.02558988,83RD ST,11524-11272-1,11524,11272,2721.00281973,11524.0,30,1
668s0025,83rd/Garfield,7.50668692295,83RD ST,11524-11272-1,11524,11272,2360.16224156,11524.0,73,0
668s0030,83rd/Park,4.68177325876,83RD ST,11524-11272-1,11524,11272,1979.93776518,11524.0,73,0
668s0035,83rd/Kathryn,4.47319979208,83RD ST,11524-11272-1,11524,11272,1592.73540459,11524.0,73,0
668s0040,83rd/Deer Path,9.20195128314,83RD ST,11524-11272-1,11524,11272,1313.78355042,11524.0,73,0
668s0045,83rd/Windsor,12.3234633404,83RD ST,11524-11272-1,11524,11272,1171.26896461,11524.0,73,0
668s0050,83rd/Fars Cove,4.39005602798,83RD ST,11524-11272-1,11524,11272,850.072925055,11524.0,73,0
668s0055,County Line/83rd,13.9035366783,COUNTY LINE RD,11519-11524-1,11519,11524,60.5422038818,11524.0,93,0
668s0060,County Line/80th/Oak Werth,14.587074769,COUNTY LINE RD,11519-11524-1,11519,11524,770.424765032,11519.0,88,0
668s0065,79th/County Line,27.7480622693,COUNTY LINE RD,11519-11524-1,11519,11524,135.009920786,11519.0,88,0
668s0070,79th/Deerview,4.90315153533,79TH ST,11701-11519-1,11701,11519,668.212390936,11519.0,73,0
668s0075,79th/Bucktrail,7.5352990631,79TH ST,11701-11519-1,11701,11519,1019.04783665,11519.0,73,0
668s0080,79th/Woodside,1.90151184692,79TH ST,11701-11519-1,11701,11519,1847.93494396,11519.0,73,0
668s0085,Chasemoor/79th,50.6729680913,79TH ST,11701-11519-1,11701,11519,2298.21274298,11519.0,73,0
668s0090,Chasemoor/Foxborough/Southgate,549.106043958,79TH ST,11701-11519-1,11701,11519,2266.68949324,11519.0,22,1
668s0095,Chasemoor/Stonehenge,904.082458018,79TH ST,11701-11519-1,11701,11519,2391.38281314,11519.0,30,1
668s0100,Chasemoor/Foxborough,1039.42251519,79TH ST,11701-11519-1,11701,11519,2417.82845703,11519.0,15,1
668s0105,Chasemoor/Easton/Thornhill,1256.42755134,79TH ST,11701-11519-1,11701,11519,2511.06323129,11519.0,24,1
668s0110,Chasemoor/Huntington,1260.42701131,BURR RIDGE PKWY / BRIDEWELL DR / 71ST ST,11695-11520-1,11695,11520,2189.62782568,11520.0,25,1
668s0115,Chasemoor/Northgate,1195.39598086,BURR RIDGE PKWY / BRIDEWELL DR / 71ST ST,11695-11520-1,11695,11520,2156.70475579,11520.0,25,1
668s0120,Chasemoor/Trent,1097.44249664,BURR RIDGE PKWY / BRIDEWELL DR / 71ST ST,11695-11520-1,11695,11520,2079.15222827,11520.0,27,1
668s0125,Chasemoor/Waterside,955.874578082,BURR RIDGE PKWY / BRIDEWELL DR / 71ST ST,11695-11520-1,11695,11520,1922.38726563,11520.0,33,1
668s0130,Chasemoor/Northgate,822.487984282,BURR RIDGE PKWY / BRIDEWELL DR / 71ST ST,11695-11520-1,11695,11520,1740.21256567,11520.0,25,1
668s0135,Chasemoor/Lincolnshire,703.227171723,BURR RIDGE PKWY / BRIDEWELL DR / 71ST ST,11695-11520-1,11695,11520,1576.18961689,11520.0,21,1
668s0145,Burr Ridge Pkwy./Lincolnshire,38.295945973,BURR RIDGE PKWY / BRIDEWELL DR / 71ST ST,11695-11520-1,11695,11520,1052.50584473,11520.0,70,0
668s0150,Burr Ridge Pkwy./Bridewell,35.6787069746,BURR RIDGE PKWY / BRIDEWELL DR / 71ST ST,11695-11520-1,11695,11520,592.516115187,11520.0,100,0
668s0155,County Line/Burr Ridge Pkwy.,43.4769005699,BURR RIDGE PKWY / BRIDEWELL DR / 71ST ST,11695-11520-1,11695,11520,165.583397527,11520.0,71,0
668s0165,Carriage Way/County Line,4.02167533021,COUNTY LINE RD,11517-20307-1,11517,20307,150.092156267,11517.0,88,0
668s0170,County Line Ln./Carriage Way,283.535403767,COUNTY LINE RD,11517-11513-1,11517,11513,286.462075886,11517.0,88,1
668s0175,County Line Ln./Surrey,289.092151932,COUNTY LINE RD,11517-11513-1,11517,11513,470.220111122,11517.0,88,1
668s0180,Carriage Pl./County Line Ln.,264.454295507,COUNTY LINE RD,11517-11513-1,11517,11513,828.175503578,11517.0,88,1
668s0185,County Line/Carriage Pl.,106.447665358,COUNTY LINE RD,11517-11513-1,11517,11513,790.488366802,11517.0,88,0
668s0190,Plainfield/County Line,36.0917669481,PLAINFIELD RD,11513-11370-1,11513,11370,92.8378568341,11513.0,87,0
668s0195,Plainfield/Elm/Kenmare,26.4527060899,PLAINFIELD RD,11513-11370-1,11513,11370,1322.33650468,11370.0,87,0
668s0200,Plainfield/Fieldstone/Garfield,34.465490172,PLAINFIELD RD,11266-11370-1,11266,11370,94.4647670601,11370.0,87,0
668s0205,Rodgers/Plainfield,52.002478281,PLAINFIELD RD,11266-11370-1,11266,11370,940.730430656,11370.0,87,0
668s0210,Rodgers/Somerset,253.340242507,PLAINFIELD RD,11266-11370-1,11266,11370,980.241912065,11370.0,21,1
668s0215,Rodgers/Rodgers Ct.,794.118536922,WATERFORD DR,11260-11371-1,11260,11371,1417.47419189,11371.0,36,1
668s0220,Ridgemoor/Rodgers,667.890810731,WATERFORD DR,11260-11371-1,11260,11371,1418.8398903,11371.0,41,1
668s0225,Ridgemoor/Cambridge,751.093298853,WATERFORD DR,11260-11371-1,11260,11371,1351.73968912,11260.0,32,1
668s0226,Ridgemoor/Ridgemoor Ct.,801.120486213,WATERFORD DR,11260-11371-1,11260,11371,1290.55569897,11260.0,33,1
668s0227,Ridgemoor/Wingate,800.274511107,MADISON ST,11260-11266-1,11260,11266,1219.81442435,11260.0,30,1
668s0228,Ridgemoor/Wedgewood,655.423502398,MADISON ST,11260-11266-1,11260,11266,1199.79653028,11260.0,21,1
668s0230,Ridgemoor/Sheffield,177.108918914,MADISON ST,11260-11266-1,11260,11266,1122.2452332,11260.0,28,1
668s0235,Madison/Ridgemoor (S),67.7947006069,MADISON ST,11260-11266-1,11260,11266,1112.68726018,11260.0,82,0
668s0240,Madison/Ridgemoor (N),2.89065420721,MADISON ST,11260-11266-1,11260,11266,571.910300815,11260.0,82,0
668s0245,Madison/Waterford,19.2969905805,MADISON ST,11260-11261-1,11260,11261,53.8561937683,11260.0,82,0
668s0250,Madison/64th,10.7639098883,MADISON ST,11260-11261-1,11260,11261,406.835853562,11260.0,82,0
668s0255,Madison/Creekside,19.3282145583,MADISON ST,11260-11261-1,11260,11261,172.900332966,11261.0,82,0
668s0260,Madison/63rd,11.4696003685,MADISON ST,11262-11261-1,11262,11261,70.8076243774,11261.0,82,0
668s0270,Madsion/Godair,11.9479078243,MADISON ST,11262-11261-1,11262,11261,667.662753799,11261.0,50,0
668s0280,Madison/Andrew,13.7226006008,MADISON ST,11262-11261-1,11262,11261,956.700853216,11262.0,82,0
668s0285,Madison/Clubside,9.95799336949,MADISON ST,11262-11261-1,11262,11261,578.507237433,11262.0,82,0
668s0295,59th/Madison,7.54393078311,59TH ST,11262-11366-1,11262,11366,51.8544346878,11262.0,73,0
668s0300,59th/Old Surrey,7.07840543935,59TH ST,11262-11366-1,11262,11366,610.022031578,11262.0,73,0
668s0305,Grant/59th,31.7842595134,59TH ST,11262-11366-1,11262,11366,1314.10860711,11366.0,73,0
668s0310,Grant/Grant Village,663.939558996,59TH ST,11262-11366-1,11262,11366,1468.4763286,11262.0,20,1
668s0315,Grant/Racquet Club/Kennedy,906.458265087,59TH ST,11262-11366-1,11262,11366,1589.13185801,11262.0,18,1
668s0320,57th/Grant,1268.64177029,MADISON ST,11257-11262-1,11257,11262,1821.28876919,11262.0,30,1
668s0325,57th/Foxgate,884.485920037,MADISON ST,11257-11262-1,11257,11262,1580.14772015,11262.0,18,1
668s0330,Madison/57th,96.8469793593,MADISON ST,11257-11262-1,11257,11262,1301.61480772,11262.0,82,0
668s0335,Madison/56th/Bruner,0.246749087412,MADISON ST,11257-11262-1,11257,11262,617.123473158,11257.0,82,0
668s0340,Madison/Carolyn,7.13250817106,MADISON ST,11257-11262-1,11257,11262,225.134760751,11257.0,82,0
668s0345,Madison/55th,2.85420977118,MADISON ST,11251-11257-1,11251,11257,54.9901218403,11257.0,82,0
668s0350,Madison/9th,7.44200746282,MADISON ST,11251-11257-1,11251,11257,713.121114262,11257.0,86,0
668s0355,Madison/8th Pl.,1.00702901009,MADISON ST,11251-11257-1,11251,11257,1022.47467604,11257.0,82,0
668s0360,Madison/8th St.,0.768462363721,MADISON ST,11251-11257-1,11251,11257,1372.28138642,11257.0,100,0
668s0365,Madison/7th,3.5222850096,MADISON ST,11251-11257-1,11251,11257,2022.49825508,11257.0,86,0
668s0370,Madison/6th,9.49237986373,MADISON ST,11251-11257-1,11251,11257,1620.77249237,11251.0,86,0
668s0375,Madison/4th,13.1857134147,MADISON ST,11251-11257-1,11251,11257,948.85207511,11251.0,86,0
668s0378,Madison/2nd,13.7611191082,MADISON ST,11251-11257-1,11251,11257,333.793506355,11251.0,82,0
668s0380,Hinsdale/Madison,7.02713081162,MADISON ST,11251-11257-1,11251,11257,61.5225020208,11251.0,82,0
668s0385,Hinsdale/Clay,15.4718181197,HINSDALE AVE,11251-11345-1,11251,11345,469.358854787,11251.0,80,0
668s0390,Hinsdale/Vine,15.7681363074,HINSDALE AVE,11251-11345-1,11251,11345,884.114245998,11251.0,88,0
668s0395,Hinsdale/Grant,12.5842856202,HINSDALE AVE,11251-11345-1,11251,11345,1333.55958032,11251.0,80,0
668s0400,Hinsdale/Lincoln,19.0631306129,HINSDALE AVE,11251-11345-1,11251,11345,938.168358399,11345.0,80,0
668s0415,Hinsdale Metra Station,204.396363089,CHICAGO AVE,11354-11247-1,11354,11247,618.216291923,11354.0,30,1
669n0005,64th/Joliet,68.8257864731,JOLIET RD,11939-11799-1,11939,11799,824.377951661,11939.0,80,0
669n0010,64th/Edgewood,442.847227442,JOLIET RD,11939-11799-1,11939,11799,1551.54401556,11939.0,27,1
669n0015,64th/Gilbert,39.023688216,WILLOW SPRINGS RD,11792-11799-1,11792,11799,1153.63487087,11799.0,28,0
669n0018,Gilbert/65th St./Clock Tower Dr.,14.6463688435,WILLOW SPRINGS RD,11792-11799-1,11792,11799,746.441051117,11799.0,30,0
669n0020,Willow Springs/65th Pl.,13.1320517071,WILLOW SPRINGS RD,11792-11799-1,11792,11799,491.731447912,11799.0,90,0
669n0025,Willow Springs/Joliet,8.48460945925,WILLOW SPRINGS RD,11792-11799-1,11792,11799,67.724035095,11799.0,90,0
669n0035,Joliet/Indian Ridge Lakes,25.1982569382,JOLIET RD,11697-11799-1,11697,11799,1110.14189089,11697.0,80,0
669n0040,Joliet/Wolf,13.4599952716,WOLF RD,11696-11697-1,11696,11697,146.393253239,11697.0,73,0
669n0042,Wolf/70th Pl./Eastern,6.74024407881,WOLF RD,22262-11696-1,22262,11696,362.757901491,22262.0,73,0
669n0044,Wolf/72nd (N),8.0985021963,WOLF RD,11695-22262-1,11695,22262,52.6069905081,11695.0,73,0
669n0045,Wolf/72nd/Flagg Creek Condos,136.205388825,WOLF RD,11695-11701-1,11695,11701,390.41774251,11695.0,73,0
669n0050,Wolf/72nd (N),22.3107395344,WOLF RD,11695-11701-1,11695,11701,70.4882361957,11695.0,73,0
669n0060,Wolf/70th Pl./Eastern,34.47325808,WOLF RD,22262-11696-1,22262,11696,275.026035558,22262.0,73,0
669n0070,Wolf/Joliet,18.7298543115,WOLF RD,11696-11697-1,11696,11697,87.9084807088,11697.0,73,0
669n0080,Wolf/Algonquin,33.7537985019,WOLF RD,11697-11692-1,11697,11692,309.540190998,11692.0,73,0
669n0085,Wolf/Blackhawk Trail,20.5016277579,WOLF RD,11697-11692-1,11697,11692,73.0535908752,11692.0,73,0
669n0090,Wolf/Acacia,27.5294092462,WOLF RD,11692-11693-1,11692,11693,132.757228854,11692.0,73,0
669n0100,Acacia/Algonquin/Westwood,248.424507489,WOLF RD,11692-11693-1,11692,11693,318.373155997,11692.0,19,1
669n0105,Acacia/Acacia Circle (W),394.297571893,WOLF RD,11692-11693-1,11692,11693,460.975975055,11692.0,27,1
669n0110,Acacia/Wilshire Green,638.295972164,WOLF RD,11692-11693-1,11692,11693,774.738367759,11692.0,29,1
669n0115,Acacia/Acacia Circle (E),669.38860919,WOLF RD,11692-11693-1,11692,11693,984.356768394,11692.0,18,1
669n0120,Acacia/Nacona,643.336761994,WOLF RD,11692-11693-1,11692,11693,1347.73120965,11692.0,20,1
669n0125,Acacia/Cascade,683.497105232,WOLF RD,11692-11693-1,11692,11693,1574.15595237,11692.0,10,1
669n0130,Cascade/Briarwood,1016.84932355,WILLOW SPRINGS RD,11792-11799-1,11792,11799,1426.00115927,11799.0,24,1
669n0140,Cascade/Deercrest/Sweetwood,903.389668633,WILLOW SPRINGS RD,11792-11799-1,11792,11799,1623.42310264,11799.0,32,1
669n0145,Cascade/Stonehearth,948.52676407,WILLOW SPRINGS RD,11792-11799-1,11792,11799,1983.0086088,11799.0,22,1
669n0150,Cascade/Tanglewood,1171.17722035,WOLF RD,11692-11693-1,11692,11693,1920.44185827,11693.0,32,1
669n0155,Cascade/Buttonwood/Heatherwood,920.138598038,WOLF RD,11692-11693-1,11692,11693,1839.22407056,11693.0,22,1
669n0165,Cascade/Stratford,623.084337728,WOLF RD,11692-11693-1,11692,11693,1670.58441759,11693.0,25,1
669n0170,Cascade/Pembrook,291.121175751,WOLF RD,11692-11693-1,11692,11693,1606.2225223,11693.0,26,1
669n0175,Cascade/Acacia,177.381077153,WOLF RD,11692-11693-1,11692,11693,1778.4832121,11692.0,10,1
669n0180,Acacia/Wolf,86.2703588067,WOLF RD,11692-11693-1,11692,11693,1733.77694494,11692.0,73,0
669n0185,Wolf/Hiawatha,18.4572000258,WOLF RD,11692-11693-1,11692,11693,1448.24549004,11693.0,73,0
669n0190,Wolf/Ashbrook/Sequoya,21.6549764959,WOLF RD,11692-11693-1,11692,11693,996.47177369,11693.0,73,0
669n0200,Wolf/Plainfield,21.8061447301,WOLF RD,11685-11693-1,11685,11693,123.886610212,11693.0,73,0
669n0202,Wolf/Red Oak,23.0249334235,WOLF RD,11685-11693-1,11685,11693,388.428719647,11693.0,74,0
669n0205,Wolf/Timberview,27.6163139532,WOLF RD,11685-11693-1,11685,11693,813.919768326,11693.0,73,0
669n0210,Wolf/59th,26.1302000825,WOLF RD,11685-11693-1,11685,11693,1167.6425969,11693.0,73,0
669n0215,Wolf/Ridgewood Oaks,20.7532196276,WOLF RD,11685-11693-1,11685,11693,1700.67940864,11693.0,73,0
669n0220,Wolf/Park Place,88.3090123436,WOLF RD,11685-11693-1,11685,11693,994.75040052,11685.0,73,0
669n0225,Park Place/Lawn,417.21641197,WOLF RD,11685-11693-1,11685,11693,1094.17127268,11685.0,27,1
669n0230,Lawn/Lawn Ct.,587.46179516,WOLF RD,11685-11693-1,11685,11693,1495.96036933,11685.0,29,1
669n0235,Lawn/Lawn Circle,881.21061421,WOLF RD,11685-11693-1,11685,11693,2071.28112432,11685.0,33,1
669n0240,Lawn/Linden,880.268209389,WOLF RD,11685-11693-1,11685,11693,1912.97403597,11693.0,22,1
669n0245,Linden/Linden Circle,1167.48500943,WOLF RD,11685-11693-1,11685,11693,1991.82705288,11693.0,30,1
669n0250,Grand/Oak,1263.0274818,WOLF RD,11685-11693-1,11685,11693,2209.55089829,11693.0,50,1
669n0255,Oak/Woodland,1545.8348026,WOLF RD,11685-11693-1,11685,11693,2424.36854579,11693.0,42,1
669n0260,Woodland/Crest,1555.1999275,WOLF RD,11685-11693-1,11685,11693,2385.45000441,11685.0,48,1
669n0270,Woodland/Park/Crestview,1189.95570637,55TH ST,11685-11500-1,11685,11500,1895.87762364,11685.0,13,1
669n0275,Woodland/Park (N),992.369935566,55TH ST,11685-11500-1,11685,11500,1779.93691623,11685.0,9,1
669n0280,Woodland/Longmeadow,661.010764996,55TH ST,11685-11500-1,11685,11500,1537.93654991,11685.0,8,1
669n0285,Woodland/Birch,308.101484481,55TH ST,11685-11500-1,11685,11500,1188.94550892,11685.0,19,1
669n0290,Woodland/55th,63.1546208897,55TH ST,11685-11500-1,11685,11500,1158.54003063,11685.0,73,0
669n0300,55th/Grand,16.5466419313,55TH ST,11685-11500-1,11685,11500,811.560684007,11685.0,73,0
669n0305,55th/Heritage/Lawn,20.9245524789,55TH ST,11685-11500-1,11685,11500,489.166726401,11685.0,73,0
669n0310,55th/Wolf,29.056690693,WOLF RD,11676-11685-1,11676,11685,103.567721466,11685.0,73,0
669n0315,Wolf/54th,23.1504372576,WOLF RD,11676-11685-1,11676,11685,628.416681029,11685.0,73,0
669n0320,Wolf/53rd,19.1950911526,WOLF RD,11676-11685-1,11676,11685,1291.773751,11685.0,88,0
669n0325,Wolf/51st,3.53706383752,WOLF RD,11676-11685-1,11676,11685,2615.49530662,11685.0,73,0
669n0330,Wolf/Courtland,18.7450747863,WOLF RD,11676-11685-1,11676,11685,1548.47728899,11676.0,73,0
669n0335,Wolf/49th,18.085373272,WOLF RD,11676-11685-1,11676,11685,1383.23742021,11676.0,73,0
669n0340,Wolf/48th,14.8862878649,WOLF RD,11676-11685-1,11676,11685,726.701583277,11676.0,73,0
669n0345,Wolf/47th,11.5454142443,47TH ST,11676-11489-1,11676,11489,68.8022652306,11676.0,73,0
669n0350,47th/Lawn,19.9457178065,47TH ST,11676-11489-1,11676,11489,436.625962238,11676.0,73,0
669n0355,Lawn/Elm,486.066670774,WOLF RD,11674-11676-1,11674,11676,1080.03240335,11676.0,27,1
669n0365,Western Springs Metra Station,631.924217098,WOLF RD,11674-11676-1,11674,11676,698.870512758,11674.0,17,1
669s0005,64th/Joliet,46.865090198,JOLIET RD,11939-11799-1,11939,11799,808.021264567,11939.0,80,0
669s0010,64th/Edgewood,476.392501773,JOLIET RD,11939-11799-1,11939,11799,1572.08624887,11799.0,27,1
669s0015,Gilbert/64th,8.46370902189,WILLOW SPRINGS RD,11792-11799-1,11792,11799,1105.58888895,11799.0,28,0
669s0018,Gilbert/65th St./Clock Tower Dr.,24.1265831246,WILLOW SPRINGS RD,11792-11799-1,11792,11799,664.684232761,11799.0,30,0
669s0020,Willow Springs/65th Pl.,34.133423615,WILLOW SPRINGS RD,11792-11799-1,11792,11799,402.467676791,11799.0,90,0
669s0025,Joliet/Willow Springs,51.0054106923,WILLOW SPRINGS RD,11792-11799-1,11792,11799,126.6937337,11799.0,90,0
669s0035,Joliet/Indian Ridge Lakes,32.2214877905,JOLIET RD,11697-11799-1,11697,11799,1039.58631517,11697.0,80,0
669s0070,Wolf/Joliet,8.6157775414,WOLF RD,11697-11692-1,11697,11692,67.4568913869,11697.0,73,0
669s0080,Wolf/Algonquin,13.5927502048,WOLF RD,11697-11692-1,11697,11692,198.095144701,11692.0,73,0
669s0085,Wolf/Blackhawk Trail,20.5894887738,WOLF RD,11692-11693-1,11692,11693,47.8554087173,11692.0,73,0
669s0090,Acacia/Wolf,66.3961003459,WOLF RD,11692-11693-1,11692,11693,237.360561926,11692.0,73,0
669s0095,Acacia/Westwood/Algonquin,257.390256709,WOLF RD,11692-11693-1,11692,11693,356.606330663,11692.0,19,1
669s0105,Acacia/Acacia Circle (W),457.355909796,WOLF RD,11692-11693-1,11692,11693,543.351837986,11692.0,27,1
669s0110,Acacia/Wilshire Green,647.043835129,WOLF RD,11692-11693-1,11692,11693,855.184876869,11692.0,29,1
669s0115,Acacia/Acacia Circle (E),617.257210517,WOLF RD,11692-11693-1,11692,11693,1025.51497974,11692.0,18,1
669s0120,Acacia/Nacona,618.707381404,WOLF RD,11692-11693-1,11692,11693,1414.10203439,11692.0,20,1
669s0125,Cascade/Acacia,701.145319642,WOLF RD,11692-11693-1,11692,11693,1643.8899864,11692.0,10,1
669s0130,Cascade/Briarwood,950.006435158,WILLOW SPRINGS RD,11792-11799-1,11792,11799,1427.63483403,11799.0,24,1
669s0135,Cascade/Sweetwood/Deercrest,933.478607323,WILLOW SPRINGS RD,11792-11799-1,11792,11799,1665.34003449,11799.0,32,1
669s0145,Cascade/Stonehearth,1017.12742452,WILLOW SPRINGS RD,11792-11799-1,11792,11799,2045.92132637,11799.0,22,1
669s0150,Cascade/Tanglewood,1092.63406013,WOLF RD,11692-11693-1,11692,11693,1926.877296,11693.0,32,1
669s0160,Cascade/Heatherwood/Buttonwood,777.409306382,WOLF RD,11692-11693-1,11692,11693,1783.40452443,11693.0,22,1
669s0165,Cascade/Stratford,464.326945167,WOLF RD,11692-11693-1,11692,11693,1625.80842659,11693.0,25,1
669s0170,Cascade/Pembrook,241.674525132,WOLF RD,11692-11693-1,11692,11693,1670.71866279,11693.0,26,1
669s0175,Acacia/Cascade,148.289739318,WOLF RD,11692-11693-1,11692,11693,1694.7361006,11692.0,10,0
669s0180,Wolf/Acacia,50.0073821735,WOLF RD,11692-11693-1,11692,11693,1690.98537236,11692.0,73,0
669s0185,Wolf/Hiawatha,10.8677226684,WOLF RD,11692-11693-1,11692,11693,1381.70822953,11693.0,73,0
669s0195,Wolf/Sequoya/Ashbrook,17.7974018581,WOLF RD,11692-11693-1,11692,11693,742.042796965,11693.0,73,0
669s0200,Wolf/Plainfield,24.3397462992,WOLF RD,11692-11693-1,11692,11693,145.081333014,11693.0,73,0
669s0202,Wolf/Red Oak,16.7280351063,WOLF RD,11685-11693-1,11685,11693,503.143239492,11693.0,74,0
669s0205,Wolf/Timberview,11.7348345865,WOLF RD,11685-11693-1,11685,11693,915.000193606,11693.0,73,0
669s0210,Wolf/59th,11.710775116,WOLF RD,11685-11693-1,11685,11693,1260.71250609,11693.0,73,0
669s0215,Wolf/Ridgewood Oaks,9.17162938227,WOLF RD,11685-11693-1,11685,11693,1794.54254424,11693.0,73,0
669s0220,Park Place/Wolf,64.2890991148,WOLF RD,11685-11693-1,11685,11693,1012.96795356,11685.0,73,0
669s0225,Lawn/Park Place,424.470479891,WOLF RD,11685-11693-1,11685,11693,1168.66495494,11685.0,27,1
669s0230,Lawn/Lawn Ct.,636.191358475,WOLF RD,11685-11693-1,11685,11693,1582.17111174,11685.0,29,1
669s0235,Lawn/Lawn Circle,862.436046391,WOLF RD,11685-11693-1,11685,11693,2084.77327195,11693.0,33,1
669s0240,Linden/Lawn,914.278664526,WOLF RD,11685-11693-1,11685,11693,1857.66218437,11693.0,22,1
669s0245,Linden/Linden Circle,1226.14885889,WOLF RD,11685-11693-1,11685,11693,2049.35027878,11693.0,30,1
